quarter_hour,spatial_location,traffic_volume
729,20,0.376940682
729,21,0.402620271
729,22,0.128472676
729,23,0.133166745
729,24,0.060882765
729,25,0.34150397
729,26,0.20235404
729,27,0.0932695
729,28,0.061905652
729,29,0.178052312
729,30,0.307599253
729,31,0.304156936
729,32,0.112251284
729,33,0.217459131
729,34,0.303456329
729,35,0.181130313
730,0,0.189859879
730,1,0.244297057
730,2,0.180476413
730,3,0.213601121
730,4,0.416347501
730,5,0.305347968
730,6,0.32581504
730,7,0.226132648
730,8,0.252554881
730,9,0.263624475
730,10,0.269579636
730,11,0.222554881
730,12,0.258290518
730,13,0.255922466
730,14,0.3239234
730,15,0.15699673
730,16,0.312480149
730,17,0.363942083
730,18,0.307361046
730,19,0.385469407
730,20,0.379037833
730,21,0.40463802
730,22,0.132979916
730,23,0.131471275
730,24,0.057071462
730,25,0.32784213
730,26,0.190014012
730,27,0.07594582
730,28,0.06516581
730,29,0.166595049
730,30,0.310336291
730,31,0.291938347
730,32,0.09320411
730,33,0.196333489
730,34,0.306725829
730,35,0.170154134
731,0,0.167818776
731,1,0.240373657
731,2,0.178421298
731,3,0.202732368
731,4,0.364488557
731,5,0.285324615
731,6,0.302704344
731,7,0.222190565
731,8,0.257468473
731,9,0.265394675
731,10,0.250985521
731,11,0.202737039
731,12,0.252363382
731,13,0.250896777
731,14,0.305469407
731,15,0.161989724
731,16,0.310737973
731,17,0.381886969
731,18,0.301064923
731,19,0.386870621
731,20,0.372937879
731,21,0.400864082
731,22,0.132951892
731,23,0.121835591
731,24,0.058136385
731,25,0.313675852
731,26,0.193418963
731,27,0.075600187
731,28,0.060350304
731,29,0.162937879
731,30,0.286127978
731,31,0.255016348
731,32,0.082872489
731,33,0.200476413
731,34,0.265922466
731,35,0.161756189
732,0,0.142087809
732,1,0.235301261
732,2,0.176398879
732,3,0.215366651
732,4,0.340014012
732,5,0.266781878
732,6,0.283932742
732,7,0.204357777
732,8,0.261630079
732,9,0.261228398
732,10,0.257225596
732,11,0.181088277
732,12,0.226118636
732,13,0.259855208
732,14,0.291602055
732,15,0.145301261
732,16,0.312255955
732,17,0.384166277
732,18,0.295539468
732,19,0.388949089
732,20,0.381971042
732,21,0.431606726
732,22,0.13137319
732,23,0.122559552
732,24,0.061270434
732,25,0.296221392
732,26,0.179645026
732,27,0.063148062
732,28,0.051980383
732,29,0.161410556
732,30,0.242676319
732,31,0.224894909
732,32,0.07451191
732,33,0.178323213
732,34,0.239551611
732,35,0.162316674
733,0,0.136062588
733,1,0.235992527
733,2,0.173806632
733,3,0.203666511
733,4,0.378229799
733,5,0.277020084
733,6,0.279518916
733,7,0.205679589
733,8,0.201429239
733,9,0.213390939
733,10,0.210308267
733,11,0.162227931
733,12,0.224068192
733,13,0.211793554
733,14,0.227870154
733,15,0.129014479
733,16,0.301312471
733,17,0.357762728
733,18,0.278276506
733,19,0.403283512
733,20,0.400677254
733,21,0.439906586
733,22,0.121840262
733,23,0.093012611
733,24,0.052517515
733,25,0.262737039
733,26,0.181321812
733,27,0.082970574
733,28,0.047365717
733,29,0.15117702
733,30,0.235782345
733,31,0.225039701
733,32,0.065147128
733,33,0.187758057
733,34,0.231583372
733,35,0.152858477
734,0,0.124175619
734,1,0.219098552
734,2,0.170574498
734,3,0.195109762
734,4,0.330817375
734,5,0.255114433
734,6,0.273872022
734,7,0.187202242
734,8,0.212377394
734,9,0.213951425
734,10,0.213764596
734,11,0.155833723
734,12,0.201405885
734,13,0.21679589
734,14,0.229701074
734,15,0.122620271
734,16,0.285894442
734,17,0.331195703
734,18,0.264068192
734,19,0.363540402
734,20,0.351578702
734,21,0.410387669
734,22,0.111985054
734,23,0.092652966
734,24,0.045464736
734,25,0.244782812
734,26,0.154880897
734,27,0.079532929
734,28,0.044030827
734,29,0.146314806
734,30,0.222666978
734,31,0.213078001
734,32,0.060415694
734,33,0.176660439
734,34,0.219140589
734,35,0.148066324
735,0,0.120275572
735,1,0.20516114
735,2,0.166520318
735,3,0.195595516
735,4,0.300084073
735,5,0.230014012
735,6,0.244030827
735,7,0.181499299
735,8,0.214880897
735,9,0.21568426
735,10,0.214908921
735,11,0.158804297
735,12,0.196651098
735,13,0.218239141
735,14,0.228958431
735,15,0.122321345
735,16,0.255137786
735,17,0.296426903
735,18,0.272181224
735,19,0.340658571
735,20,0.306282111
735,21,0.350836058
735,22,0.098192433
735,23,0.091877627
735,24,0.042788417
735,25,0.226006539
735,26,0.171055582
735,27,0.076693134
735,28,0.041900981
735,29,0.129518916
735,30,0.225698272
735,31,0.206352172
735,32,0.061578702
735,33,0.149159271
735,34,0.220154134
735,35,0.125305932
736,0,0.139598319
736,1,0.20562354
736,2,0.161485287
736,3,0.19529192
736,4,0.285119103
736,5,0.216184026
736,6,0.230737973
736,7,0.16568893
736,8,0.218762261
736,9,0.207323681
736,10,0.221471275
736,11,0.139191966
736,12,0.178033629
736,13,0.223012611
736,14,0.212368052
736,15,0.113559085
736,16,0.26294255
736,17,0.273208781
736,18,0.243689865
736,19,0.301331154
736,20,0.28176553
736,21,0.349327417
736,22,0.094035497
736,23,0.086739841
736,24,0.040060719
736,25,0.214063522
736,26,0.138855675
736,27,0.079528258
736,28,0.038636151
736,29,0.126842597
736,30,0.212858477
736,31,0.20640822
736,32,0.05888837
736,33,0.150667912
736,34,0.209159271
736,35,0.127262961
737,0,0.080116768
737,1,0.156048575
737,2,0.110952826
737,3,0.142695002
737,4,0.24268099
737,5,0.200765997
737,6,0.206576366
737,7,0.136721158
737,8,0.176282111
737,9,0.156632415
737,10,0.168421298
737,11,0.109654367
737,12,0.140336291
737,13,0.163801962
737,14,0.17451191
737,15,0.094516581
737,16,0.218257823
737,17,0.246198038
737,18,0.202003737
737,19,0.260541803
737,20,0.238790285
737,21,0.297888837
737,22,0.065123774
737,23,0.060425035
737,24,0.027851471
737,25,0.183110696
737,26,0.091952359
737,27,0.059458197
737,28,0.037403083
737,29,0.087146193
737,30,0.177571228
737,31,0.168584773
737,32,0.036889304
737,33,0.12829986
737,34,0.176936011
737,35,0.08228865
738,0,0.066632415
738,1,0.147052779
738,2,0.111331154
738,3,0.139668379
738,4,0.225843064
738,5,0.184437179
738,6,0.198780943
738,7,0.139042504
738,8,0.159808501
738,9,0.137342363
738,10,0.151798225
738,11,0.112624942
738,12,0.135119103
738,13,0.156127978
738,14,0.159509575
738,15,0.082382064
738,16,0.217407753
738,17,0.250018683
738,18,0.199014479
738,19,0.242821112
738,20,0.244652032
738,21,0.305987856
738,22,0.065511443
738,23,0.061667445
738,24,0.026772536
738,25,0.162638954
738,26,0.091181691
738,27,0.054862214
738,28,0.035637553
738,29,0.078967772
738,30,0.169925269
738,31,0.166683793
738,32,0.033942083
738,33,0.111004204
738,34,0.165399346
738,35,0.077398412
739,0,0.059943951
739,1,0.144091546
739,2,0.107389071
739,3,0.130751985
739,4,0.231293788
739,5,0.172069127
739,6,0.183339561
739,7,0.11529192
739,8,0.149210649
739,9,0.132358711
739,10,0.159462868
739,11,0.094455862
739,12,0.135436712
739,13,0.15378795
739,14,0.156230733
739,15,0.078776273
739,16,0.204212985
739,17,0.225833723
739,18,0.200962167
739,19,0.251648762
739,20,0.235464736
739,21,0.282340028
739,22,0.066781878
739,23,0.058397945
739,24,0.023344232
739,25,0.163390939
739,26,0.077356376
739,27,0.059691733
739,28,0.030266231
739,29,0.07431107
739,30,0.160761326
739,31,0.149462868
739,32,0.035931808
739,33,0.105651565
739,34,0.145399346
739,35,0.07693134
740,0,0.058178421
740,1,0.111475946
740,2,0.098449323
740,3,0.132368052
740,4,0.194754787
740,5,0.167963568
740,6,0.177080803
740,7,0.113577767
740,8,0.133610462
740,9,0.134633349
740,10,0.134913592
740,11,0.086198038
740,12,0.118958431
740,13,0.137445119
740,14,0.138972443
740,15,0.078113031
740,16,0.195936478
740,17,0.219322746
740,18,0.185497431
740,19,0.250658571
740,20,0.23306866
740,21,0.269925269
740,22,0.072783746
740,23,0.057888837
740,24,0.023152732
740,25,0.140023354
740,26,0.071849603
740,27,0.05489958
740,28,0.026585708
740,29,0.072914526
740,30,0.137687996
740,31,0.138729566
740,32,0.028150397
740,33,0.093820645
740,34,0.138089678
740,35,0.063965437
741,0,0.046095283
741,1,0.09634283
741,2,0.066739841
741,3,0.087748716
741,4,0.169687062
741,5,0.120677254
741,6,0.1386922
741,7,0.089799159
741,8,0.112825782
741,9,0.108388603
741,10,0.113218122
741,11,0.077090145
741,12,0.111653433
741,13,0.114194302
741,14,0.123633816
741,15,0.068575432
741,16,0.159355441
741,17,0.169205979
741,18,0.139626343
741,19,0.1941149
741,20,0.169621672
741,21,0.226380196
741,22,0.048360579
741,23,0.043624475
741,24,0.019971976
741,25,0.123815974
741,26,0.05235404
741,27,0.042283979
741,28,0.021036899
741,29,0.061191032
741,30,0.124395142
741,31,0.112073797
741,32,0.019873891
741,33,0.072171882
741,34,0.114217655
741,35,0.059747781
742,0,0.04594582
742,1,0.079360112
742,2,0.071985054
742,3,0.084609995
742,4,0.16601121
742,5,0.118192433
742,6,0.129677721
742,7,0.078472676
742,8,0.113320878
742,9,0.100228865
742,10,0.113124708
742,11,0.07712284
742,12,0.098468006
742,13,0.108771602
742,14,0.113876693
742,15,0.060420364
742,16,0.154423167
742,17,0.166921999
742,18,0.13568426
742,19,0.173115367
742,20,0.165992527
742,21,0.18575432
742,22,0.049486221
742,23,0.039500234
742,24,0.017804764
742,25,0.113759925
742,26,0.038678188
742,27,0.048271836
742,28,0.014226997
742,29,0.057501168
742,30,0.111382532
742,31,0.109523587
742,32,0.017692667
742,33,0.071536665
742,34,0.108622139
742,35,0.055067725
743,0,0.040966838
743,1,0.066917328
743,2,0.059425502
743,3,0.072881831
743,4,0.151050911
743,5,0.11353106
743,6,0.116842597
743,7,0.076482952
743,8,0.101368519
743,9,0.094451191
743,10,0.096739841
743,11,0.071943017
743,12,0.091228398
743,13,0.096595049
743,14,0.105338627
743,15,0.055170481
743,16,0.134787482
743,17,0.15176553
743,18,0.118458664
743,19,0.158724895
743,20,0.149710416
743,21,0.17777674
743,22,0.041275105
743,23,0.04608127
743,24,0.014558617
743,25,0.101854274
743,26,0.036296123
743,27,0.045058384
743,28,0.018416628
743,29,0.037276973
743,30,0.110434376
743,31,0.091868286
743,32,0.016837926
743,33,0.068468006
743,34,0.097912191
743,35,0.037445119
744,0,0.04522653
744,1,0.059981317
744,2,0.060242877
744,3,0.068243811
744,4,0.125927137
744,5,0.09986922
744,6,0.108860346
744,7,0.063764596
744,8,0.092975245
744,9,0.082129846
744,10,0.083587109
744,11,0.063932742
744,12,0.081452592
744,13,0.084544605
744,14,0.092727697
744,15,0.048860346
744,16,0.125997198
744,17,0.149453526
744,18,0.115193835
744,19,0.152083139
744,20,0.147113498
744,21,0.166464269
744,22,0.037823447
744,23,0.02986922
744,24,0.012008407
744,25,0.100322279
744,26,0.056716488
744,27,0.035973844
744,28,0.022760392
744,29,0.033769267
744,30,0.094722092
744,31,0.082900514
744,32,0.009598319
744,33,0.063904717
744,34,0.088925736
744,35,0.03548809
745,0,0.028715553
745,1,0.047043438
745,2,0.04483419
745,3,0.052227931
745,4,0.094367118
745,5,0.078710883
745,6,0.083970107
745,7,0.045744979
745,8,0.083769267
745,9,0.073437646
745,10,0.072961233
745,11,0.064255021
745,12,0.07222326
745,13,0.082452125
745,14,0.088659505
745,15,0.044516581
745,16,0.115866418
745,17,0.127748716
745,18,0.093306866
745,19,0.138393274
745,20,0.132204577
745,21,0.149588977
745,22,0.03039234
745,23,0.029719757
745,24,0.010962167
745,25,0.087828118
745,26,0.028836992
745,27,0.07137319
745,28,0.013432975
745,29,0.04901915
745,30,0.080901448
745,31,0.079388136
745,32,0.009640355
745,33,0.048622139
745,34,0.0739234
745,35,0.040864082
746,0,0.030037366
746,1,0.042120504
746,2,0.042554881
746,3,0.052209248
746,4,0.079985988
746,5,0.067543204
746,6,0.079481551
746,7,0.041088277
746,8,0.074325082
746,9,0.074418496
746,10,0.074469874
746,11,0.062466137
746,12,0.06692667
746,13,0.072578234
746,14,0.071513312
746,15,0.041022887
746,16,0.107949556
746,17,0.124624007
746,18,0.093745913
746,19,0.124829519
746,20,0.123545072
746,21,0.150864082
746,22,0.029761794
746,23,0.027650631
746,24,0.010794021
746,25,0.077104157
746,26,0.027463802
746,27,0.03673517
746,28,0.011957029
746,29,0.038346567
746,30,0.081985054
746,31,0.06339561
746,32,0.00928071
746,33,0.042783746
746,34,0.066716488
746,35,0.038514713
747,0,0.028533396
747,1,0.036258758
747,2,0.037613265
747,3,0.042503503
747,4,0.07908454
747,5,0.05614666
747,6,0.06470341
747,7,0.037986922
747,8,0.067300327
747,9,0.068780943
747,10,0.066496964
747,11,0.056562354
747,12,0.063619804
747,13,0.063208781
747,14,0.069107894
747,15,0.038785614
747,16,0.098804297
747,17,0.113717889
747,18,0.087720691
747,19,0.116907987
747,20,0.113643157
747,21,0.139210649
747,22,0.026758524
747,23,0.024624007
747,24,0.010854741
747,25,0.06294255
747,26,0.024950957
747,27,0.033176086
747,28,0.015156469
747,29,0.033666511
747,30,0.058206446
747,31,0.057239608
747,32,0.006903316
747,33,0.042176553
747,34,0.059873891
747,35,0.033680523
748,0,0.027659972
748,1,0.036660439
748,2,0.031690799
748,3,0.037865483
748,4,0.065614199
748,5,0.047431107
748,6,0.05006539
748,7,0.035922466
748,8,0.065679589
748,9,0.068963101
748,10,0.066959365
748,11,0.058411957
748,12,0.065343298
748,13,0.064371789
748,14,0.068047641
748,15,0.037048108
748,16,0.087753386
748,17,0.099743111
748,18,0.082886502
748,19,0.115917795
748,20,0.098846333
748,21,0.117164876
748,22,0.024357777
748,23,0.020462401
748,24,0.008575432
748,25,0.058944418
748,26,0.021461934
748,27,0.034040168
748,28,0.018262494
748,29,0.034469874
748,30,0.052610929
748,31,0.043274171
748,32,0.00548809
748,33,0.035698272
748,34,0.047370388
748,35,0.033148062
749,0,0.032134517
749,1,0.028939748
749,2,0.031209715
749,3,0.038468006
749,4,0.057566558
749,5,0.046936011
749,6,0.053171415
749,7,0.035254554
749,8,0.072297992
749,9,0.079649696
749,10,0.072470808
749,11,0.068407286
749,12,0.078201775
749,13,0.072349369
749,14,0.075908454
749,15,0.036440915
749,16,0.087421766
749,17,0.0954227
749,18,0.081751518
749,19,0.104862214
749,20,0.10019617
749,21,0.11503036
749,22,0.023517048
749,23,0.023568426
749,24,0.010088744
749,25,0.063059318
749,26,0.018257823
749,27,0.015474078
749,28,0.029668379
749,29,0.039383466
749,30,0.0473844
749,31,0.039210649
749,32,0.004694068
749,33,0.035740308
749,34,0.049201308
749,35,0.039448856
750,0,0.03438113
750,1,0.028865016
750,2,0.033731901
750,3,0.031279776
750,4,0.052765063
750,5,0.038776273
750,6,0.045768333
750,7,0.027062121
750,8,0.072059785
750,9,0.081760859
750,10,0.070723961
750,11,0.074072863
750,12,0.078510042
750,13,0.070878094
750,14,0.07986922
750,15,0.037314339
750,16,0.080154134
750,17,0.087417095
750,18,0.077786081
750,19,0.101433909
750,20,0.102849136
750,21,0.117902849
750,22,0.023801962
750,23,0.023461
750,24,0.008832321
750,25,0.066510976
750,26,0.019364783
750,27,0.014212985
750,28,0.057501168
750,29,0.041102289
750,30,0.04385334
750,31,0.037702008
750,32,0.004124241
750,33,0.028556749
750,34,0.039117235
750,35,0.043148062
751,0,0.036001868
751,1,0.0293461
751,2,0.02718823
751,3,0.032755722
751,4,0.045586175
751,5,0.035464736
751,6,0.040864082
751,7,0.025861747
751,8,0.075651565
751,9,0.082036432
751,10,0.07052312
751,11,0.064670715
751,12,0.082737039
751,13,0.072181224
751,14,0.076936011
751,15,0.035184493
751,16,0.073769267
751,17,0.083358244
751,18,0.069079869
751,19,0.096921999
751,20,0.089696404
751,21,0.118832321
751,22,0.023540402
751,23,0.020499766
751,24,0.009794489
751,25,0.062629612
751,26,0.016917328
751,27,0.0139234
751,28,0.041578702
751,29,0.04568426
751,30,0.039677721
751,31,0.041092947
751,32,0.004633349
751,33,0.029257356
751,34,0.041541336
751,35,0.047874825
752,0,0.045044372
752,1,0.032606259
752,2,0.030186829
752,3,0.028902382
752,4,0.041186362
752,5,0.029495563
752,6,0.038056983
752,7,0.026286782
752,8,0.071882298
752,9,0.077281644
752,10,0.072732368
752,11,0.05810369
752,12,0.076347501
752,13,0.072774404
752,14,0.074287716
752,15,0.032863148
752,16,0.070172816
752,17,0.082760392
752,18,0.065077067
752,19,0.090037366
752,20,0.080649229
752,21,0.10333022
752,22,0.021130313
752,23,0.018580103
752,24,0.007552546
752,25,0.054339094
752,26,0.014815507
752,27,0.027323681
752,28,0.03980383
752,29,0.037132181
752,30,0.038309201
752,31,0.034815507
752,32,0.004423167
752,33,0.027482485
752,34,0.038995796
752,35,0.03640822
753,0,0.05522653
753,1,0.036524988
753,2,0.030663241
753,3,0.029668379
753,4,0.043250817
753,5,0.035894442
753,6,0.036310135
753,7,0.027996263
753,8,0.118622139
753,9,0.102377394
753,10,0.100098085
753,11,0.083297525
753,12,0.10372256
753,13,0.103302195
753,14,0.106936011
753,15,0.035221859
753,16,0.076310135
753,17,0.088276506
753,18,0.06960766
753,19,0.091424568
753,20,0.083507707
753,21,0.120644559
753,22,0.025151798
753,23,0.022433442
753,24,0.007678655
753,25,0.068659505
753,26,0.028323213
753,27,0.030009341
753,28,0.024563288
753,29,0.05483419
753,30,0.042989257
753,31,0.037001401
753,32,0.004357777
753,33,0.029262027
753,34,0.03718823
753,35,0.058790285
754,0,0.056814573
754,1,0.036912658
754,2,0.040373657
754,3,0.025404017
754,4,0.032498832
754,5,0.037309668
754,6,0.037150864
754,7,0.034105558
754,8,0.109500234
754,9,0.11333489
754,10,0.108239141
754,11,0.08320411
754,12,0.105273237
754,13,0.104493227
754,14,0.115777674
754,15,0.03634283
754,16,0.074264362
754,17,0.080541803
754,18,0.067113498
754,19,0.088355908
754,20,0.092536198
754,21,0.11313872
754,22,0.030747314
754,23,0.032368052
754,24,0.008818309
754,25,0.077720691
754,26,0.030112097
754,27,0.030695936
754,28,0.02183092
754,29,0.073545072
754,30,0.041606726
754,31,0.03405418
754,32,0.004040168
754,33,0.029098552
754,34,0.034530593
754,35,0.070878094
755,0,0.05522653
755,1,0.042816441
755,2,0.033801962
755,3,0.031088277
755,4,0.036581037
755,5,0.029037833
755,6,0.035039701
755,7,0.029467539
755,8,0.119364783
755,9,0.099733769
755,10,0.099850537
755,11,0.083246147
755,12,0.106487623
755,13,0.104941616
755,14,0.118706212
755,15,0.039299393
755,16,0.067786081
755,17,0.07522653
755,18,0.067916861
755,19,0.090205511
755,20,0.083297525
755,21,0.110084073
755,22,0.029831854
755,23,0.030495096
755,24,0.009528258
755,25,0.080817375
755,26,0.033306866
755,27,0.030354974
755,28,0.024736105
755,29,0.055366651
755,30,0.040990191
755,31,0.031088277
755,32,0.004231667
755,33,0.026847268
755,34,0.032377394
755,35,0.066006539
756,0,0.063876693
756,1,0.04640822
756,2,0.035978515
756,3,0.036445586
756,4,0.039990659
756,5,0.027192901
756,6,0.031391873
756,7,0.030364316
756,8,0.11
756,9,0.104866885
756,10,0.11797291
756,11,0.08954227
756,12,0.094226997
756,13,0.092825782
756,14,0.119444185
756,15,0.039318076
756,16,0.068215787
756,17,0.077926203
756,18,0.065889771
756,19,0.076978048
756,20,0.079023821
756,21,0.101419897
756,22,0.029518916
756,23,0.029915927
756,24,0.009892574
756,25,0.081055582
756,26,0.033839327
756,27,0.030126109
756,28,0.020583839
756,29,0.067893508
756,30,0.035310603
756,31,0.031163008
756,32,0.004357777
756,33,0.025119103
756,34,0.032447454
756,35,0.057379729
757,0,0.074918262
757,1,0.067080803
757,2,0.067594582
757,3,0.071064923
757,4,0.047730033
757,5,0.055590845
757,6,0.04947688
757,7,0.0506539
757,8,0.216230733
757,9,0.211653433
757,10,0.217234937
757,11,0.151214386
757,12,0.202867819
757,13,0.196324148
757,14,0.196749183
757,15,0.063218122
757,16,0.080756656
757,17,0.09660439
757,18,0.080714619
757,19,0.099957964
757,20,0.103124708
757,21,0.126482952
757,22,0.043213452
757,23,0.040602522
757,24,0.015478748
757,25,0.126702475
757,26,0.056286782
757,27,0.100873424
757,28,0.06013078
757,29,0.133970107
757,30,0.056020551
757,31,0.055319944
